brand_name,model_name,variant_name,variant_url,missing_fields
Maruti Suzuki,Versa,DX BS-III,https://www.carwale.com/maruti-suzuki-cars/versa/dx-bs-iii/,power;torque;airbags;body_type
Maruti Suzuki,Versa,DX2,https://www.carwale.com/maruti-suzuki-cars/versa/dx2/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,DX2 5 STR BS-II,https://www.carwale.com/maruti-suzuki-cars/versa/dx2-5-str-bs-ii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,DX2 5 STR BS-III,https://www.carwale.com/maruti-suzuki-cars/versa/dx2-5-str-bs-iii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,DX2 BS-II,https://www.carwale.com/maruti-suzuki-cars/versa/dx2-bs-ii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,DX2 BS-III,https://www.carwale.com/maruti-suzuki-cars/versa/dx2-bs-iii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,STD BS-III,https://www.carwale.com/maruti-suzuki-cars/versa/std-bs-iii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,Std,https://www.carwale.com/maruti-suzuki-cars/versa/std/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,Std 5 STR BS-III,https://www.carwale.com/maruti-suzuki-cars/versa/std-5-str-bs-iii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Versa,Std BS-II,https://www.carwale.com/maruti-suzuki-cars/versa/std-bs-ii/,mileage;power;torque;airbags;body_type
Maruti Suzuki,Zen,2 Door,https://www.carwale.com/maruti-suzuki-cars/zen/2-door/,mileage;torque;airbags
Maruti Suzuki,Zen,LX BS-II,https://www.carwale.com/maruti-suzuki-cars/zen/lx-bs-ii/,torque;airbags
Maruti Suzuki,Zen,LX BS-III,https://www.carwale.com/maruti-suzuki-cars/zen/lx-bs-iii/,torque;airbags
Maruti Suzuki,Zen,LXi BS-II,https://www.carwale.com/maruti-suzuki-cars/zen/lxi-bs-ii/,mileage;torque;airbags
Maruti Suzuki,Zen,LXi BS-III,https://www.carwale.com/maruti-suzuki-cars/zen/lxi-bs-iii/,mileage;torque;airbags
Maruti Suzuki,Zen,Std,https://www.carwale.com/maruti-suzuki-cars/zen/std/,mileage;torque;airbags
Maruti Suzuki,Zen,VXi BS-II,https://www.carwale.com/maruti-suzuki-cars/zen/vxi-bs-ii/,torque;airbags
Maruti Suzuki,Zen,VXi BS-III,https://www.carwale.com/maruti-suzuki-cars/zen/vxi-bs-iii/,torque;airbags
McLaren,570S,Spider,https://www.carwale.com/mclaren-cars/570s/spider/,mileage;power;torque;airbags;body_type
McLaren,Artura,Coupe,https://www.carwale.com/mclaren-cars/artura/coupe/,mileage;power;torque;airbags;body_type
Mercedes-Benz,C Class,C 200 Mild Hybrid(Electric + Petrol) 1.5L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/c-class/c-200-mild-hybridelectric-petrol-15l-turbo-automatic/,price;mileage;airbags
Mercedes-Benz,C Class,C 200 Mild Hybrid(Electric + Petrol) 1.5L Turbo Automatic Celebration Edition,https://www.carwale.com/mercedes-benz-cars/c-class/c-200-mild-hybridelectric-petrol-15l-turbo-automatic-celebration-edition/,price;mileage;airbags
Mercedes-Benz,C Class,C 220d Mild Hybrid (Electric + Diesel) 2.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/c-class/c-220d-mild-hybrid-electric-diesel-20l-turbo-automatic/,price;mileage;airbags
Mercedes-Benz,C Class,C 300 Mild Hybrid(Electric + Petrol) 2.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/c-class/c-300-mild-hybridelectric-petrol-20l-turbo-automatic/,price;mileage;airbags
Mercedes-Benz,E Class,450 4MATIC LWB AWD Mild Hybrid(Electric + Petrol) 3.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/e-class/450-4matic-lwb-awd-mild-hybridelectric-petrol-30l-turbo-automatic/,price;mileage
Mercedes-Benz,E Class,E200 LWB 2WD Mild Hybrid(Electric + Petrol) 2.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/e-class/e200-lwb-2wd-mild-hybridelectric-petrol-20l-turbo-automatic/,price;mileage
Mercedes-Benz,E Class,E220d LWB 2WD Mild Hybrid (Electric + Diesel) 2.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/e-class/e220d-lwb-2wd-mild-hybrid-electric-diesel-20l-turbo-automatic/,price;mileage
Mercedes-Benz,Gle,300d 4MATIC LWB Mild Hybrid (Electric + Diesel) 2.0L Turbo Automatic Night Edition,https://www.carwale.com/mercedes-benz-cars/gle/300d-4matic-lwb-mild-hybrid-electric-diesel-20l-turbo-automatic-night-edition/,price;mileage
Mercedes-Benz,Gle,450 4MATIC LWB Mild Hybrid(Electric + Petrol) 3.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/gle/450-4matic-lwb-mild-hybridelectric-petrol-30l-turbo-automatic/,price;mileage
Mercedes-Benz,Gle,450 4MATIC LWB Mild Hybrid(Electric + Petrol) 3.0L Turbo Automatic Night Edition,https://www.carwale.com/mercedes-benz-cars/gle/450-4matic-lwb-mild-hybridelectric-petrol-30l-turbo-automatic-night-edition/,price;mileage
Mercedes-Benz,Gle,450d 4MATIC LWB Mild Hybrid (Electric + Diesel) 3.0L Turbo Automatic,https://www.carwale.com/mercedes-benz-cars/gle/450d-4matic-lwb-mild-hybrid-electric-diesel-30l-turbo-automatic/,price;mileage
Mercedes-Benz,Gle,AMG Line Mild Hybrid (Electric + Diesel) 2.0L Turbo Automatic AMG Line,https://www.carwale.com/mercedes-benz-cars/gle/amg-line-mild-hybrid-electric-diesel-20l-turbo-automatic-amg-line/,price;mileage
Mercedes-Benz,V Class, V 300 Mild Hybrid(Electric + Petrol) 2.0L Automatic,https://www.carwale.com/mercedes-benz-cars/v-class/v-300-mild-hybridelectric-petrol-20l-automatic/,price;mileage;power;body_type
Mercedes-Benz,S Class,S 450e Plug-in Hybrid (Electric + Petrol) Turbo Automatic Launch Edition,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-petrol-turbo-automatic-launch-edition/,price;mileage;seating_capacity
Mercedes-Benz,S Class,S 450e Plug-in Hybrid (Electric + Petrol) Turbo Automatic MANUFAKTUR Edition,https://www.carwale.com/mercedes-benz-cars/s-class/s-450e-plug-in-hybrid-electric-petrol-turbo-automatic-manufaktur-edition/,price;mileage;seating_capacity
Mercedes-Benz,New Gls,C-Class,https://www.carwale.com/mercedes-benz-cars/new-gls/c-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gls,CLA EV,https://www.carwale.com/mercedes-benz-cars/new-gls/cla-ev/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gls,G-Class,https://www.carwale.com/mercedes-benz-cars/new-gls/g-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gls,GLS,https://www.carwale.com/mercedes-benz-cars/new-gls/gls/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gls,S-Class,https://www.carwale.com/mercedes-benz-cars/new-gls/s-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,C Class Ev,C-Class,https://www.carwale.com/mercedes-benz-cars/c-class-ev/c-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,C Class Ev,CLA EV,https://www.carwale.com/mercedes-benz-cars/c-class-ev/cla-ev/,price;transmission;mileage;power;body_type
Mercedes-Benz,C Class Ev,G-Class,https://www.carwale.com/mercedes-benz-cars/c-class-ev/g-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,C Class Ev,GLS,https://www.carwale.com/mercedes-benz-cars/c-class-ev/gls/,price;transmission;mileage;power;body_type
Mercedes-Benz,C Class Ev,S-Class,https://www.carwale.com/mercedes-benz-cars/c-class-ev/s-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gle,C-Class,https://www.carwale.com/mercedes-benz-cars/new-gle/c-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gle,CLA EV,https://www.carwale.com/mercedes-benz-cars/new-gle/cla-ev/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gle,G-Class,https://www.carwale.com/mercedes-benz-cars/new-gle/g-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gle,GLS,https://www.carwale.com/mercedes-benz-cars/new-gle/gls/,price;transmission;mileage;power;body_type
Mercedes-Benz,New Gle,S-Class,https://www.carwale.com/mercedes-benz-cars/new-gle/s-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,Glc Ev,C-Class,https://www.carwale.com/mercedes-benz-cars/glc-ev/c-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,Glc Ev,CLA EV,https://www.carwale.com/mercedes-benz-cars/glc-ev/cla-ev/,price;transmission;mileage;power;body_type
Mercedes-Benz,Glc Ev,G-Class,https://www.carwale.com/mercedes-benz-cars/glc-ev/g-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,Glc Ev,GLS,https://www.carwale.com/mercedes-benz-cars/glc-ev/gls/,price;transmission;mileage;power;body_type
Mercedes-Benz,Glc Ev,S-Class,https://www.carwale.com/mercedes-benz-cars/glc-ev/s-class/,price;transmission;mileage;power;body_type
Mercedes-Benz,Sl,300,https://www.carwale.com/mercedes-benz-cars/sl/300/,mileage;power;body_type
Mercedes-Benz,Sl,320,https://www.carwale.com/mercedes-benz-cars/sl/320/,mileage;power;body_type
Mercedes-Benz,Sl,500,https://www.carwale.com/mercedes-benz-cars/sl/500/,mileage;power;body_type
Mercedes-Benz,Sl,55 AMG Roadster,https://www.carwale.com/mercedes-benz-cars/sl/55-amg-roadster/,mileage;power;body_type
Mercedes-Benz,Sl,600 Roadster,https://www.carwale.com/mercedes-benz-cars/sl/600-roadster/,mileage;power;body_type
Mercedes-Benz,Sl,63 AMG,https://www.carwale.com/mercedes-benz-cars/sl/63-amg/,mileage;power;body_type
Mercedes-Benz,Sl,65 AMG Roadster,https://www.carwale.com/mercedes-benz-cars/sl/65-amg-roadster/,mileage;power;body_type
Mercedes-Benz,Clk,320 Cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/320-cabriolet/,mileage;power;body_type
Mercedes-Benz,Clk,320 Coupe,https://www.carwale.com/mercedes-benz-cars/clk/320-coupe/,mileage;power;body_type
Mercedes-Benz,Clk,350 AMG,https://www.carwale.com/mercedes-benz-cars/clk/350-amg/,mileage;power;body_type
Mercedes-Benz,Clk,350 Cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/350-cabriolet/,mileage;power;body_type
Mercedes-Benz,Clk,500 Cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/500-cabriolet/,mileage;power;body_type
Mercedes-Benz,Clk,500 Coupe,https://www.carwale.com/mercedes-benz-cars/clk/500-coupe/,mileage;power;body_type
Mercedes-Benz,Clk,55 AMG Cabriolet,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-cabriolet/,mileage;power;body_type
Mercedes-Benz,Clk,55 AMG Coupe,https://www.carwale.com/mercedes-benz-cars/clk/55-amg-coupe/,mileage;power;body_type
Mercedes-Benz,Amg E53,4 MATIC,https://www.carwale.com/mercedes-benz-cars/amg-e53/4-matic/,mileage;power;body_type
Mercedes-Benz,Mbclass,100 D2.5,https://www.carwale.com/mercedes-benz-cars/mbclass/100-d25/,mileage;power;body_type
Mercedes-Benz,Mbclass,140,https://www.carwale.com/mercedes-benz-cars/mbclass/140/,mileage;power;body_type
Mercedes-Benz,190,D,https://www.carwale.com/mercedes-benz-cars/190/d/,mileage;power;body_type
Mercedes-Benz,190,W110,https://www.carwale.com/mercedes-benz-cars/190/w110/,mileage;power;body_type
Mercedes-Benz,Sdl,3.5,https://www.carwale.com/mercedes-benz-cars/sdl/35/,transmission;mileage;power;body_type
Mercedes-Benz,Viano,AT,https://www.carwale.com/mercedes-benz-cars/viano/at/,mileage;power;torque;airbags;body_type
Mercedes-Benz,Viano,MT,https://www.carwale.com/mercedes-benz-cars/viano/mt/,mileage;power;torque;airbags;body_type
Mercedes-Benz,W123,200,https://www.carwale.com/mercedes-benz-cars/w123/200/,mileage;power;body_type
Mercedes-Benz,W123,300,https://www.carwale.com/mercedes-benz-cars/w123/300/,mileage;power;body_type
Mercedes-Benz,W123,300 D,https://www.carwale.com/mercedes-benz-cars/w123/300-d/,mileage;power;body_type
Mercedes-Benz,200,Diesel,https://www.carwale.com/mercedes-benz-cars/200/diesel/,mileage;power;body_type
Mercedes-Benz,200,Petrol,https://www.carwale.com/mercedes-benz-cars/200/petrol/,mileage;power;body_type
Mini,Countryman C,Cooper,https://www.carwale.com/mini-cars/countryman-c/cooper/,price;mileage;airbags
Mini,Countryman C,Cooper S Convertible,https://www.carwale.com/mini-cars/countryman-c/cooper-s-convertible/,price;mileage;airbags
Mini,Countryman C,Cooper SE,https://www.carwale.com/mini-cars/countryman-c/cooper-se/,price;mileage;airbags
Mini,Countryman C,Countryman,https://www.carwale.com/mini-cars/countryman-c/countryman/,price;mileage;airbags
Mini,Countryman C,Countryman Electric,https://www.carwale.com/mini-cars/countryman-c/countryman-electric/,price;mileage;airbags
Mini,Cooper Convertible,S [2020-2021],https://www.carwale.com/mini-cars/cooper-convertible/s-2020-2021/,price;mileage
Nissan,Tekton,Gravite,https://www.carwale.com/nissan-cars/tekton/gravite/,price;mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,Magnite,https://www.carwale.com/nissan-cars/tekton/magnite/,price;mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,N-Connecta Petrol Automatic (DCT),https://www.carwale.com/nissan-cars/tekton/n-connecta-petrol-automatic-dct/,mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,N-Connecta Petrol Manual,https://www.carwale.com/nissan-cars/tekton/n-connecta-petrol-manual/,mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,Tekna Plus Hybrid (Electric + Petrol) Automatic (TC),https://www.carwale.com/nissan-cars/tekton/tekna-plus-hybrid-electric-petrol-automatic-tc/,price;mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,Tekna Plus Petrol Automatic (DCT),https://www.carwale.com/nissan-cars/tekton/tekna-plus-petrol-automatic-dct/,mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,Tekna Plus Petrol Manual,https://www.carwale.com/nissan-cars/tekton/tekna-plus-petrol-manual/,mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,Visia Petrol Manual,https://www.carwale.com/nissan-cars/tekton/visia-petrol-manual/,mileage;power;torque;seating_capacity;airbags
Nissan,Tekton,X-Trail,https://www.carwale.com/nissan-cars/tekton/x-trail/,price;mileage;power;torque;seating_capacity;airbags
Nissan,Gravite,Acenta CNG 1.0L Manual,https://www.carwale.com/nissan-cars/gravite/acenta-cng-10l-manual/,fuel_type;mileage
Nissan,Gravite,N-Connecta CNG 1.0L Manual,https://www.carwale.com/nissan-cars/gravite/n-connecta-cng-10l-manual/,fuel_type;mileage
Nissan,Gravite,Tekna CNG 1.0L Manual,https://www.carwale.com/nissan-cars/gravite/tekna-cng-10l-manual/,fuel_type;mileage
Nissan,Gravite,Tekna LE CNG 1.0L Manual,https://www.carwale.com/nissan-cars/gravite/tekna-le-cng-10l-manual/,fuel_type;mileage
Nissan,Gravite,Tekna Petrol 1.0L Manual CNG,https://www.carwale.com/nissan-cars/gravite/tekna-petrol-10l-manual-cng/,fuel_type;mileage
Nissan,Gravite,Visia CNG 1.0L Manual,https://www.carwale.com/nissan-cars/gravite/visia-cng-10l-manual/,fuel_type;mileage
Nissan,Magnite,Acenta CNG Automatic (AMT),https://www.carwale.com/nissan-cars/magnite/acenta-cng-automatic-amt/,fuel_type;mileage
Nissan,Magnite,Acenta CNG Manual,https://www.carwale.com/nissan-cars/magnite/acenta-cng-manual/,fuel_type;mileage
Nissan,Magnite,N-Connecta CNG Automatic (AMT),https://www.carwale.com/nissan-cars/magnite/n-connecta-cng-automatic-amt/,fuel_type;mileage
Nissan,Magnite,N-Connecta CNG Manual,https://www.carwale.com/nissan-cars/magnite/n-connecta-cng-manual/,fuel_type;mileage
Nissan,Magnite,N-Connecta CNG Manual B4D,https://www.carwale.com/nissan-cars/magnite/n-connecta-cng-manual-b4d/,fuel_type;mileage
Nissan,Magnite,Tekna CNG Automatic (AMT),https://www.carwale.com/nissan-cars/magnite/tekna-cng-automatic-amt/,fuel_type;mileage
Nissan,Magnite,Tekna CNG Manual,https://www.carwale.com/nissan-cars/magnite/tekna-cng-manual/,fuel_type;mileage
Nissan,Magnite,Tekna CNG Manual B4D,https://www.carwale.com/nissan-cars/magnite/tekna-cng-manual-b4d/,fuel_type;mileage
Nissan,Magnite,Tekna Plus CNG Automatic (AMT),https://www.carwale.com/nissan-cars/magnite/tekna-plus-cng-automatic-amt/,fuel_type;mileage
Nissan,Magnite,Tekna Plus CNG Manual,https://www.carwale.com/nissan-cars/magnite/tekna-plus-cng-manual/,fuel_type;mileage
Nissan,Magnite,Tekna Plus CNG Manual B4D,https://www.carwale.com/nissan-cars/magnite/tekna-plus-cng-manual-b4d/,fuel_type;mileage
Nissan,Magnite,Visia CNG Automatic (AMT),https://www.carwale.com/nissan-cars/magnite/visia-cng-automatic-amt/,fuel_type;mileage
Nissan,Magnite,Visia CNG Manual,https://www.carwale.com/nissan-cars/magnite/visia-cng-manual/,fuel_type;mileage
Nissan,Magnite,Visia Plus CNG Manual,https://www.carwale.com/nissan-cars/magnite/visia-plus-cng-manual/,fuel_type;mileage
Nissan,Safarigranroad,4WD Diesel,https://www.carwale.com/nissan-cars/safarigranroad/4wd-diesel/,mileage;power;torque;airbags;body_type
Nissan,Nv350,Caravan,https://www.carwale.com/nissan-cars/nv350/caravan/,mileage;power;torque;airbags;body_type
Nissan,Murano,V6 Petrol,https://www.carwale.com/nissan-cars/murano/v6-petrol/,engine;mileage;power;torque;seating_capacity;airbags
Nissan,Patrol,Platinum 5.6 lit V8,https://www.carwale.com/nissan-cars/patrol/platinum-56-lit-v8/,engine;mileage;power;torque;airbags
Nissan,Patrol,Ti-L,https://www.carwale.com/nissan-cars/patrol/ti-l/,engine;mileage;power;torque;airbags
Nissan,Infiniti,G37,https://www.carwale.com/nissan-cars/infiniti/g37/,engine;mileage;power;torque;seating_capacity;airbags
Nissan,Infiniti,M37,https://www.carwale.com/nissan-cars/infiniti/m37/,engine;mileage;power;torque;seating_capacity;airbags
Nissan,Infiniti,Q45,https://www.carwale.com/nissan-cars/infiniti/q45/,engine;mileage;power;torque;seating_capacity;airbags
Nissan,Cima,V8 Ltd,https://www.carwale.com/nissan-cars/cima/v8-ltd/,mileage;power;torque;airbags;body_type
Nissan,Gloria,V6 Sedan,https://www.carwale.com/nissan-cars/gloria/v6-sedan/,mileage;power;torque;airbags
Nissan,350Z,Convertible,https://www.carwale.com/nissan-cars/350z/convertible/,mileage;power;torque;airbags
Nissan,350Z,Coupe,https://www.carwale.com/nissan-cars/350z/coupe/,mileage;power;torque;airbags
Nissan,Serena,2.0 L Diesel,https://www.carwale.com/nissan-cars/serena/20-l-diesel/,mileage;power;torque;airbags;body_type
Nissan,Fairlady300Zx,3,https://www.carwale.com/nissan-cars/fairlady300zx/3/,mileage;power;torque;airbags;body_type
Nissan,Cedric,2.0 AT,https://www.carwale.com/nissan-cars/cedric/20-at/,mileage;power;torque;airbags;body_type
Nissan,Jonga,4.0 Petrol,https://www.carwale.com/nissan-cars/jonga/40-petrol/,fuel_type;mileage;airbags
Nissan,Laurel,Diesel,https://www.carwale.com/nissan-cars/laurel/diesel/,mileage;power;torque;airbags;body_type
Nissan,Bluebird,Petrol,https://www.carwale.com/nissan-cars/bluebird/petrol/,mileage;power;torque;airbags;body_type
Porsche,Taycan Cross Turismo,4S,https://www.carwale.com/porsche-cars/taycan-cross-turismo/4s/,mileage;power;body_type
Porsche,Taycan Cross Turismo,Turbo,https://www.carwale.com/porsche-cars/taycan-cross-turismo/turbo/,mileage;power;body_type
Porsche,Taycan Cross Turismo,Turbo S,https://www.carwale.com/porsche-cars/taycan-cross-turismo/turbo-s/,mileage;power;body_type
Porsche,Carreragt,S,https://www.carwale.com/porsche-cars/carreragt/s/,transmission;mileage;power;torque;airbags;body_type
Renault,Triber,Authentic CNG Manual,https://www.carwale.com/renault-cars/triber/authentic-cng-manual/,fuel_type
Renault,Triber,Emotion CNG Manual,https://www.carwale.com/renault-cars/triber/emotion-cng-manual/,fuel_type
Renault,Triber,Evolution CNG Manual,https://www.carwale.com/renault-cars/triber/evolution-cng-manual/,fuel_type
Renault,Triber,Techno CNG Manual,https://www.carwale.com/renault-cars/triber/techno-cng-manual/,fuel_type
Renault,Kiger,Authentic CNG Manual,https://www.carwale.com/renault-cars/kiger/authentic-cng-manual/,fuel_type;mileage
Renault,Kiger,Emotion CNG Manual,https://www.carwale.com/renault-cars/kiger/emotion-cng-manual/,fuel_type;mileage
Renault,Kiger,Evolution CNG Manual,https://www.carwale.com/renault-cars/kiger/evolution-cng-manual/,fuel_type;mileage
Renault,Kiger,Techno CNG Manual,https://www.carwale.com/renault-cars/kiger/techno-cng-manual/,fuel_type;mileage
Renault,Kwid,Authentic CNG Manual,https://www.carwale.com/renault-cars/kwid/authentic-cng-manual/,fuel_type;mileage
Renault,Kwid,CLIMBER CNG Manual,https://www.carwale.com/renault-cars/kwid/climber-cng-manual/,fuel_type;mileage
Renault,Kwid,Evolution CNG Manual,https://www.carwale.com/renault-cars/kwid/evolution-cng-manual/,fuel_type;mileage
Renault,Kwid,Techno CNG Manual,https://www.carwale.com/renault-cars/kwid/techno-cng-manual/,fuel_type;mileage
Renault,Boreal Bigster,Duster,https://www.carwale.com/renault-cars/boreal-bigster/duster/,price;transmission;mileage;power;torque;airbags;body_type
Renault,Boreal Bigster,Kiger,https://www.carwale.com/renault-cars/boreal-bigster/kiger/,price;transmission;mileage;power;torque;airbags;body_type
Renault,Boreal Bigster,Kwid,https://www.carwale.com/renault-cars/boreal-bigster/kwid/,price;transmission;mileage;power;torque;airbags;body_type
Renault,Boreal Bigster,Triber,https://www.carwale.com/renault-cars/boreal-bigster/triber/,price;transmission;mileage;power;torque;airbags;body_type
Renault,Bridger,Duster,https://www.carwale.com/renault-cars/bridger/duster/,price;mileage;power;torque;airbags
Renault,Bridger,Kiger,https://www.carwale.com/renault-cars/bridger/kiger/,price;mileage;power;torque;airbags
Renault,Bridger,Kwid,https://www.carwale.com/renault-cars/bridger/kwid/,price;mileage;power;torque;airbags
Renault,Bridger,Triber,https://www.carwale.com/renault-cars/bridger/triber/,price;mileage;power;torque;airbags
Renault,Kwid Ev,Duster,https://www.carwale.com/renault-cars/kwid-ev/duster/,price;engine;mileage;power;torque;seating_capacity;airbags
Renault,Kwid Ev,Kiger,https://www.carwale.com/renault-cars/kwid-ev/kiger/,price;engine;mileage;power;torque;seating_capacity;airbags
Renault,Kwid Ev,Kwid,https://www.carwale.com/renault-cars/kwid-ev/kwid/,price;engine;mileage;power;torque;seating_capacity;airbags
Renault,Kwid Ev,Triber,https://www.carwale.com/renault-cars/kwid-ev/triber/,price;engine;mileage;power;torque;seating_capacity;airbags
Renault,Scenic,2,https://www.carwale.com/renault-cars/scenic/2/,engine;mileage;power;torque;seating_capacity;airbags
Renault,Megane,2.0 MT Petrol,https://www.carwale.com/renault-cars/megane/20-mt-petrol/,transmission;mileage;power;torque;airbags;body_type
Rolls-Royce,Silver Spur,6.7 V8,https://www.carwale.com/rolls-royce-cars/silver-spur/67-v8/,engine;mileage;power;torque;airbags
Skoda,Kodiaq,L\u0026K Petrol Turbo Automatic 7 STR [2025-2026],https://www.carwale.com/skoda-cars/kodiaq/l-u0026k-petrol-turbo-automatic-7-str-2025-2026/,price;mileage
Skoda,Kodiaq,Selection L\u0026K Petrol Turbo Automatic 7 STR,https://www.carwale.com/skoda-cars/kodiaq/selection-l-u0026k-petrol-turbo-automatic-7-str/,price;mileage
Skoda,Kodiaq Rs,Kodiaq,https://www.carwale.com/skoda-cars/kodiaq-rs/kodiaq/,price;mileage;power;torque;seating_capacity;airbags
Skoda,Kodiaq Rs,Kushaq,https://www.carwale.com/skoda-cars/kodiaq-rs/kushaq/,price;mileage;power;torque;seating_capacity;airbags
Skoda,Kodiaq Rs,Kylaq,https://www.carwale.com/skoda-cars/kodiaq-rs/kylaq/,price;mileage;power;torque;seating_capacity;airbags
Skoda,Kodiaq Rs,Octavia RS,https://www.carwale.com/skoda-cars/kodiaq-rs/octavia-rs/,price;mileage;power;torque;seating_capacity;airbags
Skoda,Kodiaq Rs,Slavia,https://www.carwale.com/skoda-cars/kodiaq-rs/slavia/,price;mileage;power;torque;seating_capacity;airbags
Skoda,New Superb,Kodiaq,https://www.carwale.com/skoda-cars/new-superb/kodiaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,New Superb,Kushaq,https://www.carwale.com/skoda-cars/new-superb/kushaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,New Superb,Kylaq,https://www.carwale.com/skoda-cars/new-superb/kylaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,New Superb,Octavia RS,https://www.carwale.com/skoda-cars/new-superb/octavia-rs/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,New Superb,Slavia,https://www.carwale.com/skoda-cars/new-superb/slavia/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Epiq,Kodiaq,https://www.carwale.com/skoda-cars/epiq/kodiaq/,price;engine;mileage;power;torque;seating_capacity;airbags
Skoda,Epiq,Kushaq,https://www.carwale.com/skoda-cars/epiq/kushaq/,price;engine;mileage;power;torque;seating_capacity;airbags
Skoda,Epiq,Kylaq,https://www.carwale.com/skoda-cars/epiq/kylaq/,price;engine;mileage;power;torque;seating_capacity;airbags
Skoda,Epiq,Octavia RS,https://www.carwale.com/skoda-cars/epiq/octavia-rs/,price;engine;mileage;power;torque;seating_capacity;airbags
Skoda,Epiq,Slavia,https://www.carwale.com/skoda-cars/epiq/slavia/,price;engine;mileage;power;torque;seating_capacity;airbags
Skoda,Peaq,Kodiaq,https://www.carwale.com/skoda-cars/peaq/kodiaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Peaq,Kushaq,https://www.carwale.com/skoda-cars/peaq/kushaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Peaq,Kylaq,https://www.carwale.com/skoda-cars/peaq/kylaq/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Peaq,Octavia RS,https://www.carwale.com/skoda-cars/peaq/octavia-rs/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Peaq,Slavia,https://www.carwale.com/skoda-cars/peaq/slavia/,price;transmission;mileage;power;torque;airbags;body_type
Skoda,Elroq,Kodiaq,https://www.carwale.com/skoda-cars/elroq/kodiaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Elroq,Kushaq,https://www.carwale.com/skoda-cars/elroq/kushaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Elroq,Kylaq,https://www.carwale.com/skoda-cars/elroq/kylaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Elroq,Octavia RS,https://www.carwale.com/skoda-cars/elroq/octavia-rs/,price;engine;mileage;seating_capacity;airbags
Skoda,Elroq,Slavia,https://www.carwale.com/skoda-cars/elroq/slavia/,price;engine;mileage;seating_capacity;airbags
Skoda,Enyaq,Kodiaq,https://www.carwale.com/skoda-cars/enyaq/kodiaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Enyaq,Kushaq,https://www.carwale.com/skoda-cars/enyaq/kushaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Enyaq,Kylaq,https://www.carwale.com/skoda-cars/enyaq/kylaq/,price;engine;mileage;seating_capacity;airbags
Skoda,Enyaq,Octavia RS,https://www.carwale.com/skoda-cars/enyaq/octavia-rs/,price;engine;mileage;seating_capacity;airbags
